id	query	expected_cuis	why	style	domain	expected_focus	synthetic	topic_index
full_page_0047	Abstract: this retrospective cohort studied records involving acute uncomplicated diverticulitis. Cases were found from clinical notes describing left lower quadrant pain, clinician-recorded localized abdominal tenderness, and computed tomography abdomen reports showing sigmoid diverticulitis. Methods: reviewers treated amoxicillin clavulanate and colonoscopy follow-up as supporting care signals when they appeared close to the active diverticulitis episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of left lower quadrant pain and localized abdominal tenderness, more confirmed sigmoid diverticulitis, and more documented perforation. Several tables repeat acute uncomplicated diverticulitis, computed tomography abdomen, amoxicillin clavulanate, and colonoscopy follow-up because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes upper gastrointestinal bleeding and prior intravenous pantoprazole. The current visit says there is no active issue related to acute blood loss anemia, and the team is not making a new care decision about gastrointestinal bleeding today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe diverticulitis as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of acute uncomplicated diverticulitis.		Synthetic long-form research sample for diverticulitis; expected CUI is intentionally blank until judged.	full_page_research	gastroenterology	diverticulitis	true	7
full_page_0048	Abstract: this retrospective cohort studied records involving upper gastrointestinal bleeding. Cases were found from clinical notes describing melena, clinician-recorded orthostatic hypotension, and upper endoscopy reports showing bleeding gastric ulcer. Methods: reviewers treated intravenous pantoprazole and endoscopic hemostasis as supporting care signals when they appeared close to the active gastrointestinal bleeding episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of melena and orthostatic hypotension, more confirmed bleeding gastric ulcer, and more documented acute blood loss anemia. Several tables repeat upper gastrointestinal bleeding, upper endoscopy, intravenous pantoprazole, and endoscopic hemostasis because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes clostridioides difficile colitis and prior oral vancomycin. The current visit says there is no active issue related to toxic megacolon, and the team is not making a new care decision about clostridioides difficile infection today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe gastrointestinal bleeding as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of upper gastrointestinal bleeding.		Synthetic long-form research sample for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	full_page_research	gastroenterology	gastrointestinal bleeding	true	8
full_page_0049	Abstract: this retrospective cohort studied records involving clostridioides difficile colitis. Cases were found from clinical notes describing watery diarrhea, clinician-recorded diffuse abdominal cramping, and stool toxin assay reports showing positive C difficile toxin. Methods: reviewers treated oral vancomycin and contact isolation as supporting care signals when they appeared close to the active clostridioides difficile infection episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of watery diarrhea and diffuse abdominal cramping, more confirmed positive C difficile toxin, and more documented toxic megacolon. Several tables repeat clostridioides difficile colitis, stool toxin assay, oral vancomycin, and contact isolation because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes poorly controlled type 2 diabetes mellitus and prior metformin and insulin glargine. The current visit says there is no active issue related to diabetic neuropathy, and the team is not making a new care decision about type 2 diabetes today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe clostridioides difficile infection as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of clostridioides difficile colitis.		Synthetic long-form research sample for clostridioides difficile infection; expected CUI is intentionally blank until judged.	full_page_research	gastroenterology	clostridioides difficile infection	true	9
full_page_0050	Abstract: this retrospective cohort studied records involving poorly controlled type 2 diabetes mellitus. Cases were found from clinical notes describing polyuria, clinician-recorded elevated hemoglobin A1c, and hemoglobin A1c reports showing A1c above goal. Methods: reviewers treated metformin and insulin glargine and diabetes education as supporting care signals when they appeared close to the active type 2 diabetes episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of polyuria and elevated hemoglobin A1c, more confirmed A1c above goal, and more documented diabetic neuropathy. Several tables repeat poorly controlled type 2 diabetes mellitus, hemoglobin A1c, metformin and insulin glargine, and diabetes education because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes insulin associated hypoglycemia and prior oral glucose. The current visit says there is no active issue related to loss of consciousness, and the team is not making a new care decision about hypoglycemia today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe type 2 diabetes as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of poorly controlled type 2 diabetes mellitus.		Synthetic long-form research sample for type 2 diabetes; expected CUI is intentionally blank until judged.	full_page_research	endocrinology	type 2 diabetes	true	10
full_page_0051	Abstract: this retrospective cohort studied records involving insulin associated hypoglycemia. Cases were found from clinical notes describing diaphoresis and tremor, clinician-recorded low fingerstick glucose, and point of care glucose reports showing glucose of 48 mg per dL. Methods: reviewers treated oral glucose and insulin dose adjustment as supporting care signals when they appeared close to the active hypoglycemia episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of diaphoresis and tremor and low fingerstick glucose, more confirmed glucose of 48 mg per dL, and more documented loss of consciousness. Several tables repeat insulin associated hypoglycemia, point of care glucose, oral glucose, and insulin dose adjustment because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes hyperthyroidism and prior methimazole. The current visit says there is no active issue related to atrial arrhythmia, and the team is not making a new care decision about thyrotoxicosis today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe hypoglycemia as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of insulin associated hypoglycemia.		Synthetic long-form research sample for hypoglycemia; expected CUI is intentionally blank until judged.	full_page_research	endocrinology	hypoglycemia	true	11
full_page_0052	Abstract: this retrospective cohort studied records involving hyperthyroidism. Cases were found from clinical notes describing heat intolerance, clinician-recorded fine tremor, and thyroid stimulating hormone reports showing suppressed TSH. Methods: reviewers treated methimazole and thyroid uptake scan as supporting care signals when they appeared close to the active thyrotoxicosis episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of heat intolerance and fine tremor, more confirmed suppressed TSH, and more documented atrial arrhythmia. Several tables repeat hyperthyroidism, thyroid stimulating hormone, methimazole, and thyroid uptake scan because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes acute kidney injury and prior intravenous fluids. The current visit says there is no active issue related to electrolyte abnormality, and the team is not making a new care decision about acute kidney injury today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe thyrotoxicosis as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of hyperthyroidism.		Synthetic long-form research sample for thyrotoxicosis; expected CUI is intentionally blank until judged.	full_page_research	endocrinology	thyrotoxicosis	true	12
full_page_0053	Abstract: this retrospective cohort studied records involving acute kidney injury. Cases were found from clinical notes describing decreased urine output, clinician-recorded rising creatinine, and basic metabolic panel reports showing creatinine above baseline. Methods: reviewers treated intravenous fluids and renal ultrasound as supporting care signals when they appeared close to the active acute kidney injury episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of decreased urine output and rising creatinine, more confirmed creatinine above baseline, and more documented electrolyte abnormality. Several tables repeat acute kidney injury, basic metabolic panel, intravenous fluids, and renal ultrasound because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes stage three chronic kidney disease and prior blood pressure control. The current visit says there is no active issue related to progressive renal disease, and the team is not making a new care decision about chronic kidney disease today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe acute kidney injury as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of acute kidney injury.		Synthetic long-form research sample for acute kidney injury; expected CUI is intentionally blank until judged.	full_page_research	nephrology	acute kidney injury	true	13
full_page_0054	Abstract: this retrospective cohort studied records involving stage three chronic kidney disease. Cases were found from clinical notes describing fatigue, clinician-recorded albuminuria, and urine albumin creatinine ratio reports showing elevated albumin creatinine ratio. Methods: reviewers treated blood pressure control and nephrology referral as supporting care signals when they appeared close to the active chronic kidney disease episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of fatigue and albuminuria, more confirmed elevated albumin creatinine ratio, and more documented progressive renal disease. Several tables repeat stage three chronic kidney disease, urine albumin creatinine ratio, blood pressure control, and nephrology referral because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes hyperkalemia and prior calcium gluconate. The current visit says there is no active issue related to cardiac arrhythmia, and the team is not making a new care decision about hyperkalemia today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe chronic kidney disease as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of stage three chronic kidney disease.		Synthetic long-form research sample for chronic kidney disease; expected CUI is intentionally blank until judged.	full_page_research	nephrology	chronic kidney disease	true	14
full_page_0055	Abstract: this retrospective cohort studied records involving hyperkalemia. Cases were found from clinical notes describing muscle weakness, clinician-recorded peaked T waves, and serum potassium reports showing potassium of 6.2 mmol per L. Methods: reviewers treated calcium gluconate and repeat potassium measurement as supporting care signals when they appeared close to the active hyperkalemia episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of muscle weakness and peaked T waves, more confirmed potassium of 6.2 mmol per L, and more documented cardiac arrhythmia. Several tables repeat hyperkalemia, serum potassium, calcium gluconate, and repeat potassium measurement because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes acute cystitis and prior nitrofurantoin. The current visit says there is no active issue related to pyelonephritis, and the team is not making a new care decision about urinary tract infection today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe hyperkalemia as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of hyperkalemia.		Synthetic long-form research sample for hyperkalemia; expected CUI is intentionally blank until judged.	full_page_research	nephrology	hyperkalemia	true	15
full_page_0056	Abstract: this retrospective cohort studied records involving acute cystitis. Cases were found from clinical notes describing dysuria, clinician-recorded suprapubic tenderness, and urinalysis reports showing positive leukocyte esterase. Methods: reviewers treated nitrofurantoin and urine culture as supporting care signals when they appeared close to the active urinary tract infection episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of dysuria and suprapubic tenderness, more confirmed positive leukocyte esterase, and more documented pyelonephritis. Several tables repeat acute cystitis, urinalysis, nitrofurantoin, and urine culture because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes benign prostatic hyperplasia and prior tamsulosin. The current visit says there is no active issue related to urinary retention, and the team is not making a new care decision about benign prostatic hyperplasia today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe urinary tract infection as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of acute cystitis.		Synthetic long-form research sample for urinary tract infection; expected CUI is intentionally blank until judged.	full_page_research	urology	urinary tract infection	true	16
full_page_0057	Abstract: this retrospective cohort studied records involving benign prostatic hyperplasia. Cases were found from clinical notes describing weak urinary stream, clinician-recorded enlarged prostate, and post void residual reports showing elevated residual urine volume. Methods: reviewers treated tamsulosin and prostate examination as supporting care signals when they appeared close to the active benign prostatic hyperplasia episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of weak urinary stream and enlarged prostate, more confirmed elevated residual urine volume, and more documented urinary retention. Several tables repeat benign prostatic hyperplasia, post void residual, tamsulosin, and prostate examination because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes acute ischemic stroke and prior aspirin and statin. The current visit says there is no active issue related to persistent neurologic deficit, and the team is not making a new care decision about ischemic stroke today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe benign prostatic hyperplasia as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of benign prostatic hyperplasia.		Synthetic long-form research sample for benign prostatic hyperplasia; expected CUI is intentionally blank until judged.	full_page_research	urology	benign prostatic hyperplasia	true	17
full_page_0058	Abstract: this retrospective cohort studied records involving acute ischemic stroke. Cases were found from clinical notes describing left sided weakness, clinician-recorded facial droop, and brain MRI reports showing acute infarct in right MCA territory. Methods: reviewers treated aspirin and statin and thrombolysis evaluation as supporting care signals when they appeared close to the active ischemic stroke episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of left sided weakness and facial droop, more confirmed acute infarct in right MCA territory, and more documented persistent neurologic deficit. Several tables repeat acute ischemic stroke, brain MRI, aspirin and statin, and thrombolysis evaluation because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes generalized tonic clonic seizure and prior levetiracetam. The current visit says there is no active issue related to status epilepticus, and the team is not making a new care decision about seizure today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe ischemic stroke as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of acute ischemic stroke.		Synthetic long-form research sample for ischemic stroke; expected CUI is intentionally blank until judged.	full_page_research	neurology	ischemic stroke	true	18
full_page_0059	Abstract: this retrospective cohort studied records involving generalized tonic clonic seizure. Cases were found from clinical notes describing postictal confusion, clinician-recorded tongue biting, and electroencephalogram reports showing epileptiform discharges. Methods: reviewers treated levetiracetam and seizure precautions as supporting care signals when they appeared close to the active seizure episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of postictal confusion and tongue biting, more confirmed epileptiform discharges, and more documented status epilepticus. Several tables repeat generalized tonic clonic seizure, electroencephalogram, levetiracetam, and seizure precautions because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes migraine headache and prior sumatriptan. The current visit says there is no active issue related to medication overuse headache, and the team is not making a new care decision about migraine today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe seizure as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of generalized tonic clonic seizure.		Synthetic long-form research sample for seizure; expected CUI is intentionally blank until judged.	full_page_research	neurology	seizure	true	19
full_page_0060	Abstract: this retrospective cohort studied records involving migraine headache. Cases were found from clinical notes describing photophobia, clinician-recorded normal neurologic examination, and head CT reports showing no acute intracranial process. Methods: reviewers treated sumatriptan and headache diary as supporting care signals when they appeared close to the active migraine episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of photophobia and normal neurologic examination, more confirmed no acute intracranial process, and more documented medication overuse headache. Several tables repeat migraine headache, head CT, sumatriptan, and headache diary because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes major depressive disorder and prior sertraline. The current visit says there is no active issue related to suicidal ideation, and the team is not making a new care decision about major depression today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe migraine as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of migraine headache.		Synthetic long-form research sample for migraine; expected CUI is intentionally blank until judged.	full_page_research	neurology	migraine	true	20
full_page_0061	Abstract: this retrospective cohort studied records involving major depressive disorder. Cases were found from clinical notes describing low mood, clinician-recorded flat affect, and PHQ 9 questionnaire reports showing severe depressive symptoms. Methods: reviewers treated sertraline and behavioral health referral as supporting care signals when they appeared close to the active major depression episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of low mood and flat affect, more confirmed severe depressive symptoms, and more documented suicidal ideation. Several tables repeat major depressive disorder, PHQ 9 questionnaire, sertraline, and behavioral health referral because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes alcohol withdrawal syndrome and prior lorazepam. The current visit says there is no active issue related to withdrawal seizure, and the team is not making a new care decision about alcohol withdrawal today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe major depression as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of major depressive disorder.		Synthetic long-form research sample for major depression; expected CUI is intentionally blank until judged.	full_page_research	psychiatry	major depression	true	21
full_page_0062	Abstract: this retrospective cohort studied records involving alcohol withdrawal syndrome. Cases were found from clinical notes describing tremulousness, clinician-recorded tachycardia, and CIWA assessment reports showing elevated withdrawal score. Methods: reviewers treated lorazepam and withdrawal monitoring as supporting care signals when they appeared close to the active alcohol withdrawal episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of tremulousness and tachycardia, more confirmed elevated withdrawal score, and more documented withdrawal seizure. Several tables repeat alcohol withdrawal syndrome, CIWA assessment, lorazepam, and withdrawal monitoring because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes sepsis due to cellulitis and prior broad spectrum antibiotics. The current visit says there is no active issue related to septic shock, and the team is not making a new care decision about sepsis today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe alcohol withdrawal as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of alcohol withdrawal syndrome.		Synthetic long-form research sample for alcohol withdrawal; expected CUI is intentionally blank until judged.	full_page_research	psychiatry	alcohol withdrawal	true	22
full_page_0063	Abstract: this retrospective cohort studied records involving sepsis due to cellulitis. Cases were found from clinical notes describing fever and malaise, clinician-recorded hypotension, and blood culture reports showing gram positive cocci in clusters. Methods: reviewers treated broad spectrum antibiotics and source control as supporting care signals when they appeared close to the active sepsis episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of fever and malaise and hypotension, more confirmed gram positive cocci in clusters, and more documented septic shock. Several tables repeat sepsis due to cellulitis, blood culture, broad spectrum antibiotics, and source control because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes diabetic foot osteomyelitis and prior vancomycin. The current visit says there is no active issue related to amputation, and the team is not making a new care decision about osteomyelitis today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe sepsis as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of sepsis due to cellulitis.		Synthetic long-form research sample for sepsis; expected CUI is intentionally blank until judged.	full_page_research	infectious disease	sepsis	true	23
full_page_0064	Abstract: this retrospective cohort studied records involving diabetic foot osteomyelitis. Cases were found from clinical notes describing foot ulcer drainage, clinician-recorded exposed bone, and foot MRI reports showing marrow edema concerning for osteomyelitis. Methods: reviewers treated vancomycin and bone biopsy as supporting care signals when they appeared close to the active osteomyelitis episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of foot ulcer drainage and exposed bone, more confirmed marrow edema concerning for osteomyelitis, and more documented amputation. Several tables repeat diabetic foot osteomyelitis, foot MRI, vancomycin, and bone biopsy because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes plaque psoriasis and prior topical corticosteroid. The current visit says there is no active issue related to joint pain, and the team is not making a new care decision about psoriasis today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe osteomyelitis as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of diabetic foot osteomyelitis.		Synthetic long-form research sample for osteomyelitis; expected CUI is intentionally blank until judged.	full_page_research	infectious disease	osteomyelitis	true	24
full_page_0065	Abstract: this retrospective cohort studied records involving plaque psoriasis. Cases were found from clinical notes describing itchy rash, clinician-recorded silvery scale, and skin examination reports showing erythematous plaques on extensor surfaces. Methods: reviewers treated topical corticosteroid and dermatology follow-up as supporting care signals when they appeared close to the active psoriasis episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of itchy rash and silvery scale, more confirmed erythematous plaques on extensor surfaces, and more documented joint pain. Several tables repeat plaque psoriasis, skin examination, topical corticosteroid, and dermatology follow-up because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes herpes zoster and prior valacyclovir. The current visit says there is no active issue related to postherpetic neuralgia, and the team is not making a new care decision about herpes zoster today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe psoriasis as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of plaque psoriasis.		Synthetic long-form research sample for psoriasis; expected CUI is intentionally blank until judged.	full_page_research	dermatology	psoriasis	true	25
full_page_0066	Abstract: this retrospective cohort studied records involving herpes zoster. Cases were found from clinical notes describing burning dermatomal pain, clinician-recorded vesicular rash, and clinical skin examination reports showing unilateral dermatomal vesicles. Methods: reviewers treated valacyclovir and pain control as supporting care signals when they appeared close to the active herpes zoster episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of burning dermatomal pain and vesicular rash, more confirmed unilateral dermatomal vesicles, and more documented postherpetic neuralgia. Several tables repeat herpes zoster, clinical skin examination, valacyclovir, and pain control because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes knee osteoarthritis and prior acetaminophen. The current visit says there is no active issue related to limited mobility, and the team is not making a new care decision about osteoarthritis today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe herpes zoster as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of herpes zoster.		Synthetic long-form research sample for herpes zoster; expected CUI is intentionally blank until judged.	full_page_research	dermatology	herpes zoster	true	26
full_page_0067	Abstract: this retrospective cohort studied records involving knee osteoarthritis. Cases were found from clinical notes describing knee pain with stairs, clinician-recorded crepitus, and knee radiograph reports showing tricompartmental degenerative changes. Methods: reviewers treated acetaminophen and intra articular steroid injection as supporting care signals when they appeared close to the active osteoarthritis episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of knee pain with stairs and crepitus, more confirmed tricompartmental degenerative changes, and more documented limited mobility. Several tables repeat knee osteoarthritis, knee radiograph, acetaminophen, and intra articular steroid injection because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes femoral neck fracture and prior pain control. The current visit says there is no active issue related to delirium, and the team is not making a new care decision about hip fracture today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe osteoarthritis as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of knee osteoarthritis.		Synthetic long-form research sample for osteoarthritis; expected CUI is intentionally blank until judged.	full_page_research	musculoskeletal	osteoarthritis	true	27
full_page_0068	Abstract: this retrospective cohort studied records involving femoral neck fracture. Cases were found from clinical notes describing inability to bear weight, clinician-recorded shortened externally rotated leg, and hip radiograph reports showing displaced femoral neck fracture. Methods: reviewers treated pain control and operative fixation as supporting care signals when they appeared close to the active hip fracture episode. They separated active events from family history, resolved disease, negated symptoms, eligibility criteria, and broad outcome wording. Results: records with stronger evidence had more mentions of inability to bear weight and shortened externally rotated leg, more confirmed displaced femoral neck fracture, and more documented delirium. Several tables repeat femoral neck fracture, hip radiograph, pain control, and operative fixation because the manuscript includes baseline features, exposure definitions, and outcome summaries. Older history: the prior problem list still includes rheumatoid arthritis and prior methotrexate. The current visit says there is no active issue related to joint erosion, and the team is not making a new care decision about rheumatoid arthritis today. Medication lists, nursing notes, patient instructions, old test results, family history, scheduling text, and follow-up reminders appear alongside the active assessment. These repeated phrases restate the active problem in different words while also adding routine chart language such as assessment, plan, review, education, and return precautions. Discussion: the authors describe hip fracture as a practical documentation problem, because plain-language descriptions, clinician shorthand, diagnostic reports, treatments, procedures, and outcomes can all point to the same episode of femoral neck fracture.		Synthetic long-form research sample for hip fracture; expected CUI is intentionally blank until judged.	full_page_research	musculoskeletal	hip fracture	true	28
