cui	label	ispref	sab	tty	semantic_type	field	why	specialty	context_any	block_any
C1414313	EGFR mutated	N	MTH	SY	Gene or Genome	gene	Oncology trial wording often says EGFR mutated when the searchable concept needed is the EGFR gene.	oncology	egfr mutated|egfr|non small cell|lung cancer|osimertinib|exon 19|brain metastases	
C0007131	non small cell lung adenocarcinoma	N	MTH	SY	Neoplastic Process	condition	Lung adenocarcinoma with explicit non-small-cell wording should still retrieve the NSCLC concept.	oncology	non small cell lung adenocarcinoma|non small cell|lung adenocarcinoma|egfr|osimertinib|platinum	
C0740304	COPD exacerbation	Y	MTH	PT	Disease or Syndrome	condition	Exact COPD exacerbation should remain visible alongside the broader COPD disease concept and component exacerbation term.	pulmonology	copd exacerbation|copd|chronic obstructive pulmonary disease|dyspnea|wheezing|prednisone|azithromycin	
C0028978	omeprazole	Y	MTH	PN	Pharmacologic Substance	drug	Exact omeprazole mentions should remain visible in GERD and acid-suppression paragraphs.	gastroenterology	omeprazole|gastroesophageal reflux|gerd|barrett|dysphagia|acid suppression	
C0085639	fall	Y	MTH	PN	Finding	finding	Fall should remain visible in fracture and frailty paragraphs when the surrounding context is about injury risk.	geriatrics	hip fracture|femoral neck|older adult|orthopedics|recurrent falls|frailty	
C0243009	CD4 lymphocyte count	Y	MTH	SY	Laboratory Procedure	lab	CD4 lymphocyte count should stay visible in HIV monitoring paragraphs instead of only lymphocyte cell or count components.	infectious disease	cd4 lymphocyte count|cd4 count|hiv|viral load|tenofovir|pneumocystis	
C1510483	fine needle aspiration biopsy	Y	MTH	PT	Diagnostic Procedure	procedure	Specific fine needle aspiration biopsy should beat separated fine-needle and biopsy component matches.	endocrinology	fine needle aspiration biopsy|fine needle biopsy|thyroid nodule|thyroid ultrasound|tsh	
C0344395	bilirubin measurement	Y	MTH	PN	Laboratory Procedure	lab	Bilirubin measurement should remain visible in neonatal jaundice and phototherapy paragraphs.	neonatology	bilirubin measurement|bilirubin|neonatal jaundice|hyperbilirubinemia|phototherapy	
C0191342	wound debridement	Y	MTH	SY	Therapeutic or Preventive Procedure	procedure	Wound debridement should resolve to the procedure concept in pressure-ulcer wound-care paragraphs.	wound care	wound debridement|debridement|pressure ulcer|sacral|necrotic|wound care	
C1280474	diffusing capacity	Y	MTH	SY	Clinical Attribute	lab	Diffusing capacity should remain visible in interstitial lung disease paragraphs as the pulmonary function measurement target.	pulmonology	diffusing capacity|interstitial lung disease|pulmonary fibrosis|honeycombing|pirfenidone	
C0376571	BRCA1	Y	MTH	AB	Gene or Genome	gene	BRCA1 should remain visible in inherited breast and ovarian cancer risk searches.	oncology	brca1|brca2|breast cancer|ovarian cancer|genetic counseling|mastectomy	
C0281182	breast cancer screening	Y	MTH	PT	Diagnostic Procedure	procedure	Breast cancer screening should remain visible in preventive-care paragraphs alongside mammography and cervical screening.	preventive care	breast cancer screening|mammography|preventive care|cervical cancer screening|pap smear|hpv	
C0000970	acetaminophen	Y	MTH	PN	Pharmacologic Substance	drug	Exact acetaminophen mentions should remain visible in migraine and toxicology treatment paragraphs.	pharmacology	acetaminophen|overdose|toxicology|migraine|sumatriptan|magnesium sulfate	
C0012291	dihydroergotamine	Y	MTH	PN	Pharmacologic Substance	drug	Exact dihydroergotamine mentions should remain visible in status migrainosus treatment paragraphs.	neurology	dihydroergotamine|status migrainosus|migraine|sumatriptan|nonsteroidal|magnesium sulfate	
C0338489	status migrainosus	Y	MTH	PT	Disease or Syndrome	condition	Status migrainosus should remain visible in long migraine review paragraphs instead of only generic migraine concepts.	neurology	status migrainosus|migraine|72 hours|sumatriptan|dihydroergotamine|magnesium sulfate	
C4049341	supratherapeutic INR	Y	MTH	PT	Finding	lab	Supratherapeutic INR should remain visible in anticoagulation safety paragraphs with warfarin and epistaxis.	anticoagulation	supratherapeutic inr|inr|warfarin|epistaxis|vitamin k|anticoagulation	
C1265292	methicillin resistant Staphylococcus aureus	Y	MTH	PT	Bacterium	organism	The MRSA organism concept should remain visible when cultures explicitly grow methicillin resistant Staphylococcus aureus.	infectious disease	methicillin resistant staphylococcus aureus|mrsa|blood culture|sepsis|vancomycin	
C3490348	empagliflozin	Y	MTH	PN	Pharmacologic Substance	drug	Exact empagliflozin mentions should remain visible in heart-failure guideline therapy paragraphs.	cardiology	empagliflozin|heart failure|guideline-directed|spironolactone|lisinopril|acute kidney injury	
C0578159	antibiotic associated diarrhea	Y	MTH	PT	Disease or Syndrome	condition	Exact antibiotic associated diarrhea wording should resolve to antibiotic-associated diarrhea in C. difficile searches.	infectious disease	antibiotic associated diarrhea|watery stools|clostridioides difficile|oral vancomycin	
C0024143	lupus nephritis	Y	MTH	PT	Disease or Syndrome	condition	Exact lupus nephritis should remain visible in SLE pregnancy and renal-biopsy paragraphs.	rheumatology	lupus nephritis|systemic lupus erythematosus|proteinuria|renal biopsy|complement c3|double stranded dna	
C0033687	proteinuria	Y	MTH	PN	Finding	finding	Proteinuria should remain visible in lupus nephritis and preeclampsia paragraphs as a central renal finding.	nephrology	proteinuria|lupus nephritis|preeclampsia|renal biopsy|complement c3|blood pressure	
C0872913	tenecteplase	Y	MTH	PN	Pharmacologic Substance	drug	Exact tenecteplase mentions should remain visible in acute stroke treatment paragraphs.	neurology	tenecteplase|acute ischemic stroke|aphasia|large vessel occlusion|thrombectomy|ct angiography	
C1536105	CT angiography	Y	MTH	PT	Diagnostic Procedure	procedure	CT angiography should remain visible in stroke, PE, and vascular paragraphs, not only its CTA abbreviation.	radiology	ct angiography|computed tomography angiography|pulmonary embolism|stroke|large vessel occlusion|aortic dissection	
C4534538	mechanical thrombectomy	Y	MTH	PT	Therapeutic or Preventive Procedure	procedure	Mechanical thrombectomy should remain visible in large-vessel stroke treatment paragraphs.	neurology	mechanical thrombectomy|large vessel occlusion|stroke|tenecteplase|ct angiography|aphasia	
C0199470	mechanical ventilation	Y	MTH	PT	Therapeutic or Preventive Procedure	procedure	Mechanical ventilation should remain visible in ARDS and ICU treatment paragraphs.	critical care	mechanical ventilation|acute respiratory distress syndrome|ards|icu|low tidal volume|prone positioning	
C4551696	prone positioning	Y	MTH	PN	Therapeutic or Preventive Procedure	procedure	Prone positioning should remain visible in ARDS treatment paragraphs rather than only generic positioning.	critical care	prone positioning|prone position|acute respiratory distress syndrome|ards|mechanical ventilation|oxygenation	
C4726677	remdesivir	Y	MTH	PN	Pharmacologic Substance	drug	Exact remdesivir mentions should remain visible in COVID-19 treatment paragraphs.	infectious disease	remdesivir|covid-19|covid|dexamethasone|pneumonia|transaminases	
C0042313	vancomycin	Y	MTH	PN	Pharmacologic Substance	drug	Exact vancomycin mentions should remain visible in MRSA, C. difficile, and sepsis treatment paragraphs.	infectious disease	vancomycin|mrsa|methicillin resistant|clostridioides difficile|sepsis|blood culture	
C0020517	hypersensitivity reaction	Y	MTH	PT	Disease or Syndrome	condition	Hypersensitivity reaction should remain visible in abacavir pharmacogenomic risk paragraphs.	allergy	hypersensitivity reaction|abacavir|hla-b|hiv|pharmacogenomic|screening	
C0070166	clopidogrel	Y	MTH	PN	Pharmacologic Substance	drug	Exact clopidogrel mentions should remain visible in CYP2C19 pharmacogenomic paragraphs.	cardiology	clopidogrel|cyp2c19|poor metabolizer|ticagrelor|percutaneous coronary intervention|stent	
C1532338	percutaneous coronary intervention	Y	MTH	PT	Therapeutic or Preventive Procedure	procedure	The common PCI procedure concept should outrank over-specific PCI variants when the note says percutaneous coronary intervention.	cardiology	percutaneous coronary intervention|pci|stent|stenting|coronary angiography|myocardial infarction	
C1532338	PCI	N	MTH	AB	Therapeutic or Preventive Procedure	procedure	PCI is common cardiology shorthand for percutaneous coronary intervention and should resolve to the core PCI procedure concept in coronary contexts.	cardiology	pci|percutaneous coronary intervention|stent|stenting|coronary angiography|myocardial infarction	
C0663655	abacavir	Y	MTH	PN	Pharmacologic Substance	drug	Exact abacavir mentions should remain visible in HIV pharmacogenomic screening paragraphs.	infectious disease	abacavir|hiv|hla-b|hypersensitivity|pharmacogenomic|screening	
C1999375	ticagrelor	Y	MTH	PN	Pharmacologic Substance	drug	Exact ticagrelor mentions should remain visible in CYP2C19 poor-metabolizer PCI paragraphs.	cardiology	ticagrelor|clopidogrel|cyp2c19|poor metabolizer|pci|stent	
C3845231	poor metabolizer	Y	MTH	PN	Finding	finding	Poor metabolizer should remain visible in pharmacogenomic result paragraphs without treating it as a disease diagnosis.	pharmacogenomics	poor metabolizer|cyp2c19|clopidogrel|ticagrelor|pharmacogenomic|drug response	
C0427055	facial droop	Y	MTH	SY	Sign or Symptom	finding	Facial droop should remain visible as the specific cranial nerve weakness phrase in stroke paragraphs.	neurology	facial droop|facial paresis|stroke|mca|aphasia|weakness	
C0019740	HLA-B27	Y	MTH	AB	Gene or Genome	gene	HLA-B27 should remain visible in ankylosing spondylitis and uveitis paragraphs.	rheumatology	hla-b27|ankylosing spondylitis|sacroiliitis|uveitis|adalimumab	
C1831808	apixaban	Y	MTH	PN	Pharmacologic Substance	drug	Exact apixaban mentions should remain visible in anticoagulation, DVT, PE, and atrial fibrillation paragraphs.	cardiology	apixaban|anticoagulation|atrial fibrillation|deep vein thrombosis|pulmonary embolism	
C0065374	lisinopril	Y	MTH	PN	Pharmacologic Substance	drug	Exact lisinopril mentions should remain visible in heart-failure and kidney-injury medication paragraphs.	cardiology	lisinopril|heart failure|acute kidney injury|creatinine|guideline-directed	
C0034065	pulmonary embolism	Y	MTH	PT	Disease or Syndrome	condition	Pulmonary embolism should remain visible in VTE and cardiopulmonary paragraphs even when the phrase is suspected or ruled out.	pulmonology	pulmonary embolism|pe|cta|ct angiography|deep vein thrombosis|apixaban	
C0220650	brain metastases	Y	MTH	SY	Neoplastic Process	condition	Brain metastases should remain visible in lung cancer oncology paragraphs instead of being split into small-brain and generic metastasis fragments.	oncology	brain metastases|metastases|lung cancer|non small cell|egfr|osimertinib	
C0016860	furosemide	Y	MTH	PN	Pharmacologic Substance	drug	Exact furosemide mentions should remain visible in decompensated heart-failure and kidney-injury medication paragraphs.	cardiology	furosemide|heart failure|decompensated|edema|kidney injury|creatinine	
C0232288	chest pain with exertion	N	MTH	SY	Sign or Symptom	finding	Common patient wording should resolve to exertional chest pain rather than generic chest pain when exertion modifies the symptom.	cardiology	chest pain with exertion|exertion|exertional|worsening with exertion	
C0232288	chest pain worsening with exertion	N	MTH	SY	Sign or Symptom	finding	Clinical notes often state worsening chest pain with exertion; this should resolve to the exertional chest pain concept.	cardiology	chest pain worsening with exertion|worsening with exertion|exertion|exertional	
C0694551	tenderness in lower right abdominal quadrant	N	MTH	SY	Sign or Symptom	finding	Exam wording may describe right-lower-quadrant pain as tenderness in the lower right abdominal quadrant.	gastroenterology	tenderness in lower right abdominal quadrant|lower right abdominal quadrant|right lower quadrant|rlq|appendicitis	
C0694551	lower right abdominal quadrant pain	N	MTH	SY	Sign or Symptom	finding	Patient wording may reverse right-lower-quadrant abdominal pain into lower right abdominal quadrant pain.	gastroenterology	lower right abdominal quadrant pain|lower right abdominal quadrant|right lower quadrant|rlq|appendicitis	
C0694551	right lower quadrant tenderness	N	MTH	SY	Sign or Symptom	finding	Exam shorthand for RLQ tenderness should resolve to right lower quadrant pain rather than the anatomic quadrant.	gastroenterology	right lower quadrant tenderness|right lower quadrant|rlq|appendicitis	
C0746935	medication adherence inconsistent	N	MTH	SY	Finding	finding	Inconsistent adherence wording should resolve to medication nonadherence instead of positive medication adherence or generic unable fragments.	pharmacology	medication adherence inconsistent|inconsistent|unable|recall|missed|poor|forget|forgot|nonadherence|noncompliance	
C0746935	inconsistent medication adherence	N	MTH	SY	Finding	finding	Inconsistent medication adherence is a nonadherence signal and should resolve to the medication nonadherence concept.	pharmacology	inconsistent medication adherence|inconsistent|unable|recall|missed|poor|forget|forgot|nonadherence|noncompliance	
C0746935	poor medication adherence	N	MTH	SY	Finding	finding	Poor medication adherence is a nonadherence signal and should resolve to medication nonadherence, not positive adherence.	pharmacology	poor medication adherence|poor|missed|unable|recall|forget|forgot|nonadherence|noncompliance	
C3266627	normal cranial nerves intact	N	MTH	SY	Finding	finding	Normal neurologic exam wording should resolve to the normal cranial nerves finding rather than only the cranial nerve anatomy concept.	neurology	normal cranial nerves intact|normal cranial nerves|cranial nerves intact|neurological exam|no focal deficits	
C0226213	right MCA territory	N	MTH	SY	Body Part, Organ, or Organ Component	context	Clinical stroke and neuroimaging reports use right MCA territory to refer to the right middle cerebral artery distribution.	neurology	right mca territory|mca territory|middle cerebral artery|stroke|infarct	right ventricular|right atrial|arrhythmogenic
C0226213	right MCA	N	MTH	SY	Body Part, Organ, or Organ Component	context	Right MCA is common clinical shorthand for the right middle cerebral artery in stroke and vascular imaging notes.	neurology	right mca|right mca territory|middle cerebral artery|stroke|infarct|cta	right ventricular|right atrial|arrhythmogenic
C0751849	right MCA infarct	N	MTH	SY	Disease or Syndrome	condition	Right MCA infarct should resolve to the existing right middle cerebral artery infarction concept instead of generic infarct or right-sided anatomy.	neurology	right mca infarct|right middle cerebral artery infarct|acute infarct|stroke|mca territory	right ventricular|right atrial|arrhythmogenic
C0751849	right MCA territory infarct	N	MTH	SY	Disease or Syndrome	condition	Reports often describe a right middle cerebral artery infarction as a right MCA territory infarct.	neurology	right mca territory infarct|right mca territory|acute infarct|stroke|ischemic stroke	right ventricular|right atrial|arrhythmogenic
C0751849	acute infarct in right MCA territory	N	MTH	SY	Disease or Syndrome	condition	Neuroimaging wording acute infarct in right MCA territory should resolve to right middle cerebral artery infarction.	neurology	acute infarct in right mca territory|right mca territory|brain mri|stroke|ischemic stroke	right ventricular|right atrial|arrhythmogenic
C0751849	right MCA territory stroke	N	MTH	SY	Disease or Syndrome	condition	Right MCA territory stroke is a common clinical wording for right middle cerebral artery infarction.	neurology	right mca territory stroke|right mca territory|ischemic stroke|stroke|mca territory	right ventricular|right atrial|arrhythmogenic
C0007806	Cerebrospinal fluid	Y	MTH	PT	Body Substance	lab	Cerebrospinal fluid is a central specimen/body-substance phrase in lumbar puncture, meningitis, and pleocytosis paragraphs and should be findable from exact wording.	neurology	cerebrospinal fluid|lumbar puncture|pleocytosis|meningitis|lymphocytic	
C0007806	CSF	N	MTH	AB	Body Substance	lab	CSF is common clinical shorthand for cerebrospinal fluid and should resolve to the same body-substance concept when supported by lumbar puncture, meningitis, or pleocytosis context.	neurology	cerebrospinal fluid|lumbar puncture|pleocytosis|meningitis|lymphocytic	colony stimulating factor|case report form
C0017163	Gastroenterology	Y	MSH	MH	Biomedical Occupation or Discipline	context	Standalone gastroenterology specialty mentions should remain visible when clinical notes name the service evaluating reflux, dysphagia, endoscopy, or Barrett esophagus.	gastroenterology	gastroenterology|gastroesophageal reflux|dysphagia|endoscopy|barrett|omeprazole	
C0035448	rheumatoid factor	Y	MTH	PT	Immunologic Factor	lab	Rheumatoid factor should remain visible in rheumatoid arthritis paragraphs alongside anti-CCP antibody and methotrexate concepts.	rheumatology	rheumatoid factor|rf|anti ccp|anti cyclic citrullinated|morning stiffness|mcp|rheumatoid arthritis|methotrexate	
C0035448	RF	N	MTH	AB	Immunologic Factor	lab	RF is common rheumatology shorthand for rheumatoid factor when anti-CCP, MCP swelling, or rheumatoid arthritis context is present.	rheumatology	rf|rheumatoid factor|anti ccp|anti cyclic citrullinated|morning stiffness|mcp|rheumatoid arthritis|methotrexate	radiofrequency|right foot|renal failure
C0003243	antinuclear antibodies	Y	MTH	PT	Immunologic Factor	lab	Antinuclear antibodies should remain visible in autoimmune hepatitis and lupus paragraphs instead of being displaced by more generic antibody concepts.	rheumatology	antinuclear antibodies|antinuclear antibody|ana|autoimmune hepatitis|smooth muscle antibody|lupus|preeclampsia|proteinuria	
C1306645	neck radiograph	N	MTH	SY	Diagnostic Procedure	procedure	Croup paragraphs often say neck radiograph instead of plain X-ray, and the imaging target should remain visible with croup and stridor concepts.	pediatrics	neck radiograph|radiograph|croup|stridor|barking cough|fever	
C0013778	cardioversion	Y	MTH	PT	Therapeutic or Preventive Procedure	procedure	Cardioversion is an explicit rhythm-management procedure in atrial fibrillation paragraphs and should remain visible from exact wording.	cardiology	cardioversion|atrial fibrillation|rapid ventricular response|metoprolol|warfarin|inr	
C0011168	dysphagia	Y	MTH	PT	Disease or Syndrome	condition	Dysphagia is an explicit symptom in GERD and Barrett esophagus paragraphs and should remain visible from common clinical wording.	gastroenterology	dysphagia|gastroesophageal reflux|gerd|barrett|endoscopy|omeprazole	
C0221168	podagra	Y	MTH	PT	Disease or Syndrome	condition	Podagra is an explicit gout-at-great-toe phrase and should remain visible alongside gout flare, uric acid, colchicine, and allopurinol.	rheumatology	podagra|gout|uric acid|metatarsophalangeal|colchicine|allopurinol	
C0183518	ureteral stent placement	N	MTH	SY	Therapeutic or Preventive Procedure	procedure	Nephrolithiasis notes often say ureteral stent placement, and this should resolve to the ureteric stent procedure rather than generic stenting.	urology	ureteral stent placement|ureteral stent|ureteric stent|nephrolithiasis|ureteral stone|urology	
C0241984	honeycombing	Y	HPO	SY	Finding	finding	Honeycombing is an explicit interstitial lung disease imaging finding and should remain visible with pulmonary fibrosis and reduced diffusing capacity.	pulmonology	honeycombing|honeycomb lung|interstitial lung disease|pulmonary fibrosis|diffusing capacity|pirfenidone	
C0010200	cough	Y	MTH	PT	Sign or Symptom	finding	Cough is a common explicit respiratory symptom and should remain visible in pulmonary paragraphs when it appears with diagnosis or treatment context, but croup searches should favor the croup diagnosis and stridor findings.	pulmonology	sarcoidosis|asthma|pneumonia|bronchoscopy|prednisone|influenza|myalgia|oseltamivir	
C0038891	surfactant	Y	SNOMEDCT_US	PT	Chemical	drug	Surfactant should remain visible when neonatal respiratory distress paragraphs say surfactant was given.	neonatology	surfactant|respiratory distress syndrome|neonatal respiratory distress|premature newborn|cpap|oxygen saturation	
C0237154	homelessness	Y	MTH	PN	Finding	finding	Homelessness is an explicit social determinant in diabetes and medication-access paragraphs and should remain visible with food insecurity and transportation barriers.	social care	homelessness|housing|food insecurity|transportation barrier|case management|nonadherence	
C3494174	food insecurity	Y	MTH	PN	Finding	finding	Food insecurity is an explicit social determinant in medication-access paragraphs and should remain visible with homelessness and transportation barriers.	social care	food insecurity|homelessness|transportation barrier|case management|nonadherence|diabetic ketoacidosis	
C0085971	case management	Y	MTH	PN	Therapeutic or Preventive Procedure	procedure	Case management is an explicit care coordination action in social-barrier paragraphs and should remain visible with homelessness and food insecurity.	social care	case management|homelessness|food insecurity|transportation barrier|medication nonadherence	
C0281187	cervical cancer screening	Y	NCI	PT	Diagnostic Procedure	procedure	Cervical cancer screening is an explicit preventive-care target and should remain visible alongside breast screening, Pap smear, HPV testing, and colonoscopy.	preventive care	cervical cancer screening|pap smear|human papillomavirus|hpv|preventive care|breast cancer screening	
C0013456	otalgia	Y	MTH	PT	Sign or Symptom	finding	Otalgia is an explicit pediatric ear-pain symptom in acute otitis media paragraphs and should remain visible with fever, tympanic membrane findings, and amoxicillin.	pediatrics	otalgia|ear pain|otitis media|tympanic membrane|amoxicillin|fever	
C0037982	spironolactone	Y	MTH	PN	Pharmacologic Substance	drug	Spironolactone is an exact medication anchor in heart-failure and ascites paragraphs and should remain visible when it is discussed as therapy.	cardiology	spironolactone|heart failure|ascites|cirrhosis|guideline-directed|volume management	
C0024141	systemic lupus erythematosus	Y	MTH	PT	Disease or Syndrome	condition	Systemic lupus erythematosus is the full disease phrase behind SLE and should remain visible in lupus nephritis, pregnancy, and renal-biopsy paragraphs.	rheumatology	systemic lupus erythematosus|lupus|lupus nephritis|proteinuria|complement c3|double stranded dna	
C0149931	migraine attack	N	MTH	SY	Disease or Syndrome	condition	Migraine review paragraphs can say migraine attack while targeting the migraine disorder concept, especially when status migrainosus is also present.	neurology	migraine attack|migraine|status migrainosus|sumatriptan|dihydroergotamine|magnesium sulfate	
C3808875	migraine with or without aura	N	MTH	SY	Finding	condition	Status migrainosus review paragraphs explicitly say migraine with or without aura, and the aggregate concept should remain visible so both aura subtype expectations are represented without broad migraine-only substitution.	neurology	migraine with or without aura|status migrainosus|migraine attack|sumatriptan|dihydroergotamine|magnesium sulfate	visual aura without headache|aura without headache
C1290385	right coronary artery occlusion	Y	MTH	PT	Disease or Syndrome	condition	Coronary intervention paragraphs can state right coronary artery occlusion as the lesion treated by PCI and stent placement.	cardiology	right coronary artery occlusion|coronary occlusion|right coronary|st elevation|troponin|pci|stent placement	
C4728082	severe hypoglycemia	Y	MTH	PT	Finding	finding	Severe hypoglycemia is an exact safety outcome and emergency finding that should remain visible with glucose, insulin, and diabetes concepts.	endocrinology	severe hypoglycemia|hypoglycemia|blood glucose|insulin|dextrose|semaglutide|diabetes	
C0238594	adnexal tenderness	Y	MTH	PT	Finding	finding	Adnexal tenderness is an explicit gynecologic exam finding in pelvic inflammatory disease paragraphs.	gynecology	adnexal tenderness|pelvic inflammatory disease|pelvic pain|doxycycline|tubo ovarian abscess	
C1697878	BK virus nephropathy	Y	MTH	PT	Disease or Syndrome	condition	BK virus nephropathy is the exact transplant infection diagnosis in kidney transplant paragraphs.	nephrology	bk virus nephropathy|bk viral load|kidney transplant|tacrolimus|leflunomide|biopsy	
C1285498	mitral valve vegetation	N	MTH	SY	Finding	finding	Endocarditis paragraphs can state mitral valve vegetation while targeting the vegetation finding CUI.	infectious disease	mitral valve vegetation|vegetation|infective endocarditis|transesophageal echocardiography|staphylococcus aureus|vancomycin	
C4324621	opioid use disorder	Y	MTH	PT	Disease or Syndrome	condition	Opioid use disorder is an exact addiction diagnosis that should remain visible with fentanyl, withdrawal, buprenorphine, and naloxone concepts.	addiction medicine	opioid use disorder|fentanyl|withdrawal|buprenorphine|naloxone|urine drug screen	
C4049535	acute limb ischemia	Y	MTH	PT	Disease or Syndrome	condition	Acute limb ischemia is an exact vascular emergency phrase that should remain visible with cold foot, absent pulses, angiography, heparin, and thrombectomy.	vascular	acute limb ischemia|limb ischemia|cold foot|absent pulses|calf pain|angiography|heparin|thrombectomy	
C0237154	reported homelessness	N	MTH	SY	Finding	finding	Clinical notes often use reported homelessness as local wording for the homelessness social determinant.	social care	reported homelessness|homelessness|housing|food insecurity|transportation barrier|case management|nonadherence	
C1096406	ventriculoperitoneal shunt malfunction	Y	MTH	PT	Disease or Syndrome	condition	VP shunt paragraphs can state ventriculoperitoneal shunt malfunction as the central device complication.	neurosurgery	ventriculoperitoneal shunt malfunction|vp shunt malfunction|shunt malfunction|hydrocephalus|headache|vomiting|neurosurgery	
C0740304	chronic obstructive pulmonary disease exacerbation	Y	MTH	PT	Disease or Syndrome	condition	Chart-review wording often spells out chronic obstructive pulmonary disease exacerbation instead of using the COPD abbreviation.	pulmonology	chronic obstructive pulmonary disease exacerbation|copd exacerbation|dyspnea|prednisone|azithromycin|oxygen saturation	
C3889117	EGFR exon 19 deletion	Y	MTH	PT	Gene or Genome	gene	EGFR exon 19 deletion is an exact oncology mutation phrase that is clinically acceptable for EGFR-targeted lung cancer retrieval.	oncology	egfr exon 19 deletion|egfr|non small cell lung cancer|osimertinib|brain metastases|pd-l1	
C0420187	extrapyramidal symptoms	Y	MTH	PT	Finding	finding	Extrapyramidal symptoms are an exact antipsychotic safety finding in psychiatry medication-monitoring paragraphs.	psychiatry	extrapyramidal symptoms|risperidone|schizophrenia|auditory hallucinations|metabolic monitoring	
C0043031	warfarin	Y	MTH	PN	Pharmacologic Substance	drug	Exact warfarin mentions should outrank stereoisomer or generic anticoagulation fragments in medication-reconciliation and anticoagulation paragraphs.	cardiology	warfarin|inr|anticoagulation|atrial fibrillation|epistaxis|medication reconciliation	
C1550014	Warning	Y	MTH	PT	Qualitative Concept	context	DailyMed warning-section wording uses warning as source-section context; expose it only when a drug-label or serious-bleeding context supports the label, not as a standalone generic result.	drug safety	warfarin|serious bleeding|drug label|DailyMed|boxed warning	
C0883242	mycophenolate	Y	MTH	PN	Pharmacologic Substance	drug	Exact mycophenolate mentions should remain visible in kidney-transplant rejection paragraphs with tacrolimus, prednisone, and biopsy concepts.	nephrology	mycophenolate|kidney transplant|acute cellular rejection|tacrolimus|prednisone|renal biopsy	
C0015846	fentanyl	Y	MTH	PN	Pharmacologic Substance	drug	Exact fentanyl mentions should remain visible in opioid-use-disorder, overdose, withdrawal, and buprenorphine-naloxone paragraphs.	addiction medicine	fentanyl|opioid use disorder|withdrawal|buprenorphine|naloxone|urine drug screen|overdose	
C4763880	endovascular aneurysm repair	Y	MTH	PT	Therapeutic or Preventive Procedure	procedure	Exact endovascular aneurysm repair mentions should remain visible in ruptured abdominal aortic aneurysm paragraphs.	vascular	endovascular aneurysm repair|aneurysm repair|ruptured abdominal aortic aneurysm|vascular surgery|computed tomography	
C0009506	complement C3	Y	MTH	PT	Immunologic Factor	lab	Exact complement C3 mentions should remain visible in lupus-nephritis, lupus-flare, and preeclampsia-differential paragraphs.	rheumatology	complement c3|lupus|lupus nephritis|proteinuria|double stranded dna|preeclampsia	
C0022860	labetalol	Y	MTH	PN	Pharmacologic Substance	drug	Exact labetalol mentions should remain visible in severe-hypertension and preeclampsia paragraphs.	obstetrics	labetalol|preeclampsia|severe hypertension|blood pressure|magnesium sulfate|pregnancy	
C0003537	aphasia	Y	MTH	PT	Sign or Symptom	finding	Exact aphasia mentions should remain visible in stroke paragraphs alongside facial droop, CT angiography, tenecteplase, and thrombectomy.	neurology	aphasia|stroke|ischemic stroke|facial droop|ct angiography|tenecteplase|thrombectomy	
C0202115	lactate monitoring	N	MTH	SY	Laboratory Procedure	lab	ICU notes often say lactate monitoring while targeting the lactic acid measurement concept.	critical care	lactate monitoring|lactate|septic shock|norepinephrine|blood cultures|broad spectrum antibiotics	
C5203670	COVID-19 pneumonia	N	MTH	SY	Disease or Syndrome	condition	COVID ICU paragraphs often say COVID-19 pneumonia while targeting the COVID-19 disease concept.	critical care	covid-19 pneumonia|acute respiratory distress syndrome|mechanical ventilation|remdesivir|septic shock	
C0075632	subcutaneous sumatriptan	N	MTH	SY	Pharmacologic Substance	drug	Migraine reviews may mention subcutaneous sumatriptan while targeting the sumatriptan drug concept.	neurology	subcutaneous sumatriptan|sumatriptan|status migrainosus|migraine|dihydroergotamine|magnesium sulfate	
C0040156	suspected thyrotoxicosis	N	MTH	SY	Disease or Syndrome	condition	Clinical notes often say suspected thyrotoxicosis after suppressed TSH, free thyroxine, tremor, and methimazole context.	endocrinology	suspected thyrotoxicosis|thyrotoxicosis|suppressed tsh|free thyroxine|methimazole|thyroid uptake	
C4049282	suggested croup	N	MTH	SY	Disease or Syndrome	condition	Pediatric notes may say radiograph suggested croup while targeting the croup diagnosis rather than generic cough.	pediatrics	suggested croup|croup|barking cough|inspiratory stridor|neck radiograph|dexamethasone|epinephrine	
C0032987	ectopic pregnancy	Y	MTH	PT	Disease or Syndrome	condition	Exact ectopic pregnancy mentions should remain visible in pregnancy paragraphs with beta-hCG, pelvic ultrasound, and methotrexate.	gynecology	ectopic pregnancy|beta human chorionic gonadotropin|pelvic ultrasound|methotrexate|vaginal bleeding	
C0014175	suspected endometriosis	N	MTH	SY	Disease or Syndrome	condition	Gynecology notes often say suspected endometriosis while the target concept is endometriosis.	gynecology	suspected endometriosis|endometriosis|chronic pelvic pain|dysmenorrhea|diagnostic laparoscopy|peritoneal implants	
C0085149	tacrolimus	Y	MTH	PN	Pharmacologic Substance	drug	Exact tacrolimus mentions should remain visible in transplant rejection paragraphs with trough levels, mycophenolate, prednisone, and renal biopsy.	nephrology	tacrolimus|tacrolimus trough|kidney transplant|acute cellular rejection|mycophenolate|prednisone|renal biopsy	
C4324621	treated opioid use disorder	N	MTH	SY	Disease or Syndrome	condition	Addiction notes can say treated opioid use disorder while targeting the opioid use disorder diagnosis.	addiction medicine	treated opioid use disorder|opioid use disorder|fentanyl|withdrawal symptoms|buprenorphine naloxone|urine drug screen	
